Date,AQI,Rainfall,Temp,Humidity,AQI_lag1,AQI_lag2,AQI_lag3,AQI_lag4,AQI_lag5,AQI_lag6,AQI_lag7,Rainfall_lag1,Rainfall_lag2,Rainfall_lag3,Temp_lag1,Temp_lag2,Temp_lag3,Humidity_lag1,Humidity_lag2,Humidity_lag3,AQI_rolling_3day_avg,AQI_rolling_7day_avg,Temp_rolling_3day_avg
2023-09-14,77.93,14.38,24.06,84.19,85.05,119.11,102.57,122.81,118.29,113.11,108.6,13.56,8.2,9.0,26.37,23.44,25.14,87.39,78.55,71.18,94.02999999999993,105.55285714285715,24.62333333333333
2023-09-15,86.01,9.78,21.73,82.3,77.93,85.05,119.11,102.57,122.81,118.29,113.11,14.38,13.56,8.2,24.06,26.37,23.44,84.19,87.39,78.55,82.99666666666661,101.68142857142857,24.05333333333333
2023-09-16,84.71,12.15,25.09,84.01,86.01,77.93,85.05,119.11,102.57,122.81,118.29,9.78,14.38,13.56,21.73,24.06,26.37,82.3,84.19,87.39,82.88333333333328,96.88428571428572,23.62666666666666
2023-09-17,93.72,10.73,25.86,85.62,84.71,86.01,77.93,85.05,119.11,102.57,122.81,12.15,9.78,14.38,25.09,21.73,24.06,84.01,82.3,84.19,88.1466666666666,92.72857142857143,24.22666666666666
2023-09-18,113.13,0.0,27.27,58.99,93.72,84.71,86.01,77.93,85.05,119.11,102.57,10.73,12.15,9.78,25.86,25.09,21.73,85.62,84.01,82.3,97.18666666666661,94.23714285714286,26.073333333333327
2023-09-19,72.64,15.33,27.96,94.58,113.13,93.72,84.71,86.01,77.93,85.05,119.11,0.0,10.73,12.15,27.27,25.86,25.09,58.99,85.62,84.01,93.16333333333328,87.59857142857142,27.02999999999999
2023-09-20,100.87,5.42,26.27,67.87,72.64,113.13,93.72,84.71,86.01,77.93,85.05,15.33,0.0,10.73,27.96,27.27,25.86,94.58,58.99,85.62,95.54666666666661,89.85857142857142,27.16666666666666
2023-09-21,100.55,9.0,24.14,75.7,100.87,72.64,113.13,93.72,84.71,86.01,77.93,5.42,15.33,0.0,26.27,27.96,27.27,67.87,94.58,58.99,91.35333333333328,93.09,26.12333333333333
2023-09-22,92.06,8.52,24.9,89.7,100.55,100.87,72.64,113.13,93.72,84.71,86.01,9.0,5.42,15.33,24.14,26.27,27.96,75.7,67.87,94.58,97.82666666666661,93.9542857142857,25.103333333333328
2023-09-23,106.15,3.88,22.28,67.07,92.06,100.55,100.87,72.64,113.13,93.72,84.71,8.52,9.0,5.42,24.9,24.14,26.27,89.7,75.7,67.87,99.58666666666663,97.01714285714287,23.77333333333333
2023-09-24,89.0,10.5,22.99,87.11,106.15,92.06,100.55,100.87,72.64,113.13,93.72,3.88,8.52,9.0,22.28,24.9,24.14,67.07,89.7,75.7,95.73666666666661,96.34285714285716,23.389999999999997
2023-09-25,119.12,3.05,25.73,59.87,89.0,106.15,92.06,100.55,100.87,72.64,113.13,10.5,3.88,8.52,22.99,22.28,24.9,87.11,67.07,89.7,104.75666666666662,97.19857142857144,23.66666666666666
2023-09-26,89.58,8.32,22.32,77.07,119.12,89.0,106.15,92.06,100.55,100.87,72.64,3.05,10.5,3.88,25.73,22.99,22.28,59.87,87.11,67.07,99.23333333333328,99.61857142857143,23.679999999999993
2023-09-27,103.74,4.81,24.96,73.22,89.58,119.12,89.0,106.15,92.06,100.55,100.87,8.32,3.05,10.5,22.32,25.73,22.99,77.07,59.87,87.11,104.1466666666666,100.02857142857144,24.336666666666662
2023-09-28,105.58,7.62,23.84,64.77,103.74,89.58,119.12,89.0,106.15,92.06,100.55,4.81,8.32,3.05,24.96,22.32,25.73,73.22,77.07,59.87,99.63333333333327,100.74714285714286,23.70666666666666
2023-09-29,102.08,5.77,24.86,74.28,105.58,103.74,89.58,119.12,89.0,106.15,92.06,7.62,4.81,8.32,23.84,24.96,22.32,64.77,73.22,77.07,103.79999999999995,102.17857142857143,24.55333333333333
2023-09-30,102.85,1.84,25.08,53.41,102.08,105.58,103.74,89.58,119.12,89.0,106.15,5.77,7.62,4.81,24.86,23.84,24.96,74.28,64.77,73.22,103.50333333333327,101.70714285714284,24.593333333333323
2023-10-01,116.04,2.03,22.93,70.0,102.85,102.08,105.58,103.74,89.58,119.12,89.0,1.84,5.77,7.62,25.08,24.86,23.84,53.41,74.28,64.77,106.98999999999995,105.57000000000001,24.289999999999992
2023-10-02,90.28,7.79,22.43,82.47,116.04,102.85,102.08,105.58,103.74,89.58,119.12,2.03,1.84,5.77,22.93,25.08,24.86,70.0,53.41,74.28,103.05666666666662,101.45,23.479999999999993
2023-10-03,103.99,7.76,23.09,82.87,90.28,116.04,102.85,102.08,105.58,103.74,89.58,7.79,2.03,1.84,22.43,22.93,25.08,82.47,70.0,53.41,103.43666666666661,103.50857142857141,22.816666666666663
2023-10-04,83.91,14.93,24.43,89.46,103.99,90.28,116.04,102.85,102.08,105.58,103.74,7.76,7.79,2.03,23.09,22.43,22.93,82.87,82.47,70.0,92.72666666666662,100.67571428571429,23.316666666666663
2023-10-05,103.16,2.52,23.89,62.55,83.91,103.99,90.28,116.04,102.85,102.08,105.58,14.93,7.76,7.79,24.43,23.09,22.43,89.46,82.87,82.47,97.01999999999994,100.33,23.803333333333327
2023-10-06,84.39,10.51,24.44,85.87,103.16,83.91,103.99,90.28,116.04,102.85,102.08,2.52,14.93,7.76,23.89,24.43,23.09,62.55,89.46,82.87,90.48666666666661,97.80285714285715,24.25333333333333
2023-10-07,120.08,0.0,24.82,46.76,84.39,103.16,83.91,103.99,90.28,116.04,102.85,10.51,2.52,14.93,24.44,23.89,24.43,85.87,62.55,89.46,102.54333333333328,100.26428571428572,24.38333333333333
2023-10-08,68.49,13.98,23.56,90.32,120.08,84.39,103.16,83.91,103.99,90.28,116.04,0.0,10.51,2.52,24.82,24.44,23.89,46.76,85.87,62.55,90.98666666666661,93.47142857142858,24.27333333333333
2023-10-09,104.93,12.7,26.26,83.52,68.49,120.08,84.39,103.16,83.91,103.99,90.28,13.98,0.0,10.51,23.56,24.82,24.44,90.32,46.76,85.87,97.83333333333327,95.5642857142857,24.879999999999995
2023-10-10,119.52,3.17,23.71,68.5,104.93,68.49,120.08,84.39,103.16,83.91,103.99,12.7,13.98,0.0,26.26,23.56,24.82,83.52,90.32,46.76,97.6466666666666,97.78285714285714,24.509999999999994
2023-10-11,90.92,13.06,24.74,86.48,119.52,104.93,68.49,120.08,84.39,103.16,83.91,3.17,12.7,13.98,23.71,26.26,23.56,68.5,83.52,90.32,105.12333333333328,98.78428571428572,24.903333333333325
2023-10-12,77.43,9.44,26.08,76.64,90.92,119.52,104.93,68.49,120.08,84.39,103.16,13.06,3.17,12.7,24.74,23.71,26.26,86.48,68.5,83.52,95.9566666666666,95.10857142857142,24.84333333333333
2023-10-13,106.82,2.59,25.79,64.07,77.43,90.92,119.52,104.93,68.49,120.08,84.39,9.44,13.06,3.17,26.08,24.74,23.71,76.64,86.48,68.5,91.72333333333329,98.31285714285715,25.53666666666666
2023-10-14,94.88,9.27,21.87,75.06,106.82,77.43,90.92,119.52,104.93,68.49,120.08,2.59,9.44,13.06,25.79,26.08,24.74,64.07,76.64,86.48,93.04333333333328,94.71285714285715,24.579999999999995
2023-10-15,110.2,6.17,24.51,65.44,94.88,106.82,77.43,90.92,119.52,104.93,68.49,9.27,2.59,9.44,21.87,25.79,26.08,75.06,64.07,76.64,103.9666666666666,100.67142857142856,24.05666666666666
2023-10-16,90.51,3.55,26.54,62.92,110.2,94.88,106.82,77.43,90.92,119.52,104.93,6.17,9.27,2.59,24.51,21.87,25.79,65.44,75.06,64.07,98.52999999999993,98.61142857142856,24.30666666666666
2023-10-17,110.75,4.48,23.91,67.13,90.51,110.2,94.88,106.82,77.43,90.92,119.52,3.55,6.17,9.27,26.54,24.51,21.87,62.92,65.44,75.06,103.81999999999994,97.35857142857142,24.98666666666666
2023-10-18,75.33,11.84,25.23,81.62,110.75,90.51,110.2,94.88,106.82,77.43,90.92,4.48,3.55,6.17,23.91,26.54,24.51,67.13,62.92,65.44,92.1966666666666,95.13142857142857,25.22666666666666
2023-10-19,104.69,8.76,25.93,71.99,75.33,110.75,90.51,110.2,94.88,106.82,77.43,11.84,4.48,3.55,25.23,23.91,26.54,81.62,67.13,62.92,96.92333333333329,99.0257142857143,25.02333333333333
2023-10-20,97.32,3.72,22.99,68.33,104.69,75.33,110.75,90.51,110.2,94.88,106.82,8.76,11.84,4.48,25.93,25.23,23.91,71.99,81.62,67.13,92.4466666666666,97.66857142857143,24.716666666666658
2023-10-21,103.98,13.47,26.45,89.42,97.32,104.69,75.33,110.75,90.51,110.2,94.88,3.72,8.76,11.84,22.99,25.93,25.23,68.33,71.99,81.62,101.99666666666661,98.96857142857142,25.123333333333324
2023-10-22,75.11,17.21,26.44,95.0,103.98,97.32,104.69,75.33,110.75,90.51,110.2,13.47,3.72,8.76,26.45,22.99,25.93,89.42,68.33,71.99,92.13666666666661,93.9557142857143,25.293333333333333
2023-10-23,110.54,1.68,26.08,67.16,75.11,103.98,97.32,104.69,75.33,110.75,90.51,17.21,13.47,3.72,26.44,26.45,22.99,95.0,89.42,68.33,96.54333333333328,96.81714285714285,26.323333333333327
2023-10-24,62.76,15.06,23.71,88.77,110.54,75.11,103.98,97.32,104.69,75.33,110.75,1.68,17.21,13.47,26.08,26.44,26.45,67.16,95.0,89.42,82.80333333333327,89.96142857142857,25.409999999999997
2023-10-25,70.0,11.6,24.55,79.9,62.76,110.54,75.11,103.98,97.32,104.69,75.33,15.06,1.68,17.21,23.71,26.08,26.44,88.77,67.16,95.0,81.09999999999995,89.2,24.779999999999998
2023-10-26,94.8,7.91,23.81,79.22,70.0,62.76,110.54,75.11,103.98,97.32,104.69,11.6,15.06,1.68,24.55,23.71,26.08,79.9,88.77,67.16,75.85333333333328,87.78714285714287,24.02333333333333
2023-10-27,94.29,13.13,24.15,92.18,94.8,70.0,62.76,110.54,75.11,103.98,97.32,7.91,11.6,15.06,23.81,24.55,23.71,79.22,79.9,88.77,86.36333333333327,87.35428571428572,24.169999999999998
2023-10-28,102.88,7.02,28.88,72.56,94.29,94.8,70.0,62.76,110.54,75.11,103.98,13.13,7.91,11.6,24.15,23.81,24.55,92.18,79.22,79.9,97.32333333333327,87.19714285714285,25.61333333333333
2023-10-29,66.16,15.96,30.17,89.52,102.88,94.29,94.8,70.0,62.76,110.54,75.11,7.02,13.13,7.91,28.88,24.15,23.81,72.56,92.18,79.22,87.7766666666666,85.91857142857143,27.73333333333333
2023-10-30,133.12,0.55,24.38,56.15,66.16,102.88,94.29,94.8,70.0,62.76,110.54,15.96,7.02,13.13,30.17,28.88,24.15,89.52,72.56,92.18,100.71999999999996,89.14428571428572,27.80999999999999
2023-10-31,103.32,8.24,24.47,86.62,133.12,66.16,102.88,94.29,94.8,70.0,62.76,0.55,15.96,7.02,24.38,30.17,28.88,56.15,89.52,72.56,100.8666666666666,94.93857142857144,26.339999999999993
2023-11-01,105.27,13.34,26.59,90.83,103.32,133.12,66.16,102.88,94.29,94.8,70.0,8.24,0.55,15.96,24.47,24.38,30.17,86.62,56.15,89.52,113.90333333333326,99.97714285714287,25.14666666666666
2023-11-02,104.88,10.48,26.33,85.74,105.27,103.32,133.12,66.16,102.88,94.29,94.8,13.34,8.24,0.55,26.59,24.47,24.38,90.83,86.62,56.15,104.48999999999994,101.41714285714285,25.796666666666663
2023-11-03,94.98,0.81,25.64,66.75,104.88,105.27,103.32,133.12,66.16,102.88,94.29,10.48,13.34,8.24,26.33,26.59,24.47,85.74,90.83,86.62,101.70999999999994,101.51571428571428,26.186666666666664
2023-11-04,121.88,5.26,24.69,70.32,94.98,104.88,105.27,103.32,133.12,66.16,102.88,0.81,10.48,13.34,25.64,26.33,26.59,66.75,85.74,90.83,107.24666666666661,104.23,25.553333333333327
2023-11-05,88.04,7.17,25.0,69.14,121.88,94.98,104.88,105.27,103.32,133.12,66.16,5.26,0.81,10.48,24.69,25.64,26.33,70.32,66.75,85.74,101.63333333333328,107.35571428571428,25.109999999999996
2023-11-06,77.19,8.28,23.82,71.71,88.04,121.88,94.98,104.88,105.27,103.32,133.12,7.17,5.26,0.81,25.0,24.69,25.64,69.14,70.32,66.75,95.70333333333328,99.36571428571429,24.50333333333333
2023-11-07,89.77,8.78,23.59,81.44,77.19,88.04,121.88,94.98,104.88,105.27,103.32,8.28,7.17,5.26,23.82,25.0,24.69,71.71,69.14,70.32,84.99999999999994,97.42999999999999,24.13666666666666
2023-11-08,121.97,5.21,23.83,73.98,89.77,77.19,88.04,121.88,94.98,104.88,105.27,8.78,8.28,7.17,23.59,23.82,25.0,81.44,71.71,69.14,96.30999999999995,99.8157142857143,23.74666666666666
2023-11-09,87.25,13.05,24.09,82.48,121.97,89.77,77.19,88.04,121.88,94.98,104.88,5.21,8.78,8.28,23.83,23.59,23.82,73.98,81.44,71.71,99.66333333333326,97.29714285714284,23.836666666666662
2023-11-10,90.96,10.06,26.54,84.94,87.25,121.97,89.77,77.19,88.04,121.88,94.98,13.05,5.21,8.78,24.09,23.83,23.59,82.48,73.98,81.44,100.05999999999995,96.72285714285714,24.819999999999993
2023-11-11,78.31,12.57,25.93,83.15,90.96,87.25,121.97,89.77,77.19,88.04,121.88,10.06,13.05,5.21,26.54,24.09,23.83,84.94,82.48,73.98,85.5066666666666,90.49857142857142,25.519999999999992
2023-11-12,112.97,0.0,27.24,55.9,78.31,90.96,87.25,121.97,89.77,77.19,88.04,12.57,10.06,13.05,25.93,26.54,24.09,83.15,84.94,82.48,94.07999999999994,94.05999999999999,26.569999999999993
2023-11-13,82.55,8.7,25.86,77.02,112.97,78.31,90.96,87.25,121.97,89.77,77.19,0.0,12.57,10.06,27.24,25.93,26.54,55.9,83.15,84.94,91.2766666666666,94.82571428571428,26.34333333333333
2023-11-14,111.85,4.24,27.5,55.57,82.55,112.97,78.31,90.96,87.25,121.97,89.77,8.7,0.0,12.57,25.86,27.24,25.93,77.02,55.9,83.15,102.4566666666666,97.97999999999999,26.86666666666666
2023-11-15,52.64,15.03,25.48,92.19,111.85,82.55,112.97,78.31,90.96,87.25,121.97,4.24,8.7,0.0,27.5,25.86,27.24,55.57,77.02,55.9,82.3466666666666,88.07571428571428,26.279999999999998
2023-11-16,72.74,12.65,27.1,89.05,52.64,111.85,82.55,112.97,78.31,90.96,87.25,15.03,4.24,8.7,25.48,27.5,25.86,92.19,55.57,77.02,79.07666666666661,86.00285714285714,26.693333333333328
2023-11-17,97.66,12.7,24.58,84.08,72.74,52.64,111.85,82.55,112.97,78.31,90.96,12.65,15.03,4.24,27.1,25.48,27.5,89.05,92.19,55.57,74.34666666666661,86.96000000000001,25.72
2023-11-18,99.19,5.68,31.37,77.11,97.66,72.74,52.64,111.85,82.55,112.97,78.31,12.7,12.65,15.03,24.58,27.1,25.48,84.08,89.05,92.19,89.86333333333327,89.94285714285714,27.683333333333326
2023-11-19,67.42,12.83,23.49,86.04,99.19,97.66,72.74,52.64,111.85,82.55,112.97,5.68,12.7,12.65,31.37,24.58,27.1,77.11,84.08,89.05,88.08999999999993,83.4357142857143,26.479999999999993
2023-11-20,99.04,8.39,25.97,78.51,67.42,99.19,97.66,72.74,52.64,111.85,82.55,12.83,5.68,12.7,23.49,31.37,24.58,86.04,77.11,84.08,88.54999999999995,85.79142857142857,26.943333333333328
2023-11-21,92.5,9.11,27.33,73.42,99.04,67.42,99.19,97.66,72.74,52.64,111.85,8.39,12.83,5.68,25.97,23.49,31.37,78.51,86.04,77.11,86.31999999999994,83.02714285714286,25.59666666666666
2023-11-22,59.44,21.26,22.92,95.0,92.5,99.04,67.42,99.19,97.66,72.74,52.64,9.11,8.39,12.83,27.33,25.97,23.49,73.42,78.51,86.04,83.65999999999994,83.99857142857142,25.406666666666663
2023-11-23,89.91,10.33,27.52,85.01,59.44,92.5,99.04,67.42,99.19,97.66,72.74,21.26,9.11,8.39,22.92,27.33,25.97,95.0,73.42,78.51,80.6166666666666,86.45142857142856,25.92333333333333
2023-11-24,109.28,5.29,26.28,64.95,89.91,59.44,92.5,99.04,67.42,99.19,97.66,10.33,21.26,9.11,27.52,22.92,27.33,85.01,95.0,73.42,86.20999999999994,88.11142857142856,25.573333333333327
2023-11-25,102.06,3.02,25.28,59.11,109.28,89.91,59.44,92.5,99.04,67.42,99.19,5.29,10.33,21.26,26.28,27.52,22.92,64.95,85.01,95.0,100.41666666666661,88.52142857142857,26.359999999999996
2023-11-26,116.06,3.05,28.8,63.69,102.06,109.28,89.91,59.44,92.5,99.04,67.42,3.02,5.29,10.33,25.28,26.28,27.52,59.11,64.95,85.01,109.13333333333328,95.47,26.78666666666666
2023-11-27,69.01,12.25,29.82,83.26,116.06,102.06,109.28,89.91,59.44,92.5,99.04,3.05,3.02,5.29,28.8,25.28,26.28,63.69,59.11,64.95,95.70999999999994,91.18000000000002,27.966666666666665
2023-11-28,89.17,9.49,25.4,77.42,69.01,116.06,102.06,109.28,89.91,59.44,92.5,12.25,3.05,3.02,29.82,28.8,25.28,83.26,63.69,59.11,91.41333333333328,90.7042857142857,28.00666666666666
2023-11-29,82.19,10.62,29.31,76.2,89.17,69.01,116.06,102.06,109.28,89.91,59.44,9.49,12.25,3.05,25.4,29.82,28.8,77.42,83.26,63.69,80.12333333333328,93.95428571428572,28.176666666666662
2023-11-30,91.05,3.4,28.26,70.12,82.19,89.17,69.01,116.06,102.06,109.28,89.91,10.62,9.49,12.25,29.31,25.4,29.82,76.2,77.42,83.26,87.46999999999996,94.11714285714287,27.656666666666663
2023-12-01,130.26,1.63,26.37,65.0,91.05,82.19,89.17,69.01,116.06,102.06,109.28,3.4,10.62,9.49,28.26,29.31,25.4,70.12,76.2,77.42,101.16666666666661,97.11428571428571,27.979999999999993
2023-12-02,114.89,0.12,25.85,61.39,130.26,91.05,82.19,89.17,69.01,116.06,102.06,1.63,3.4,10.62,26.37,28.26,29.31,65.0,70.12,76.2,112.0666666666666,98.94714285714285,26.826666666666664
2023-12-03,103.35,3.32,26.67,68.4,114.89,130.26,91.05,82.19,89.17,69.01,116.06,0.12,1.63,3.4,25.85,26.37,28.26,61.39,65.0,70.12,116.16666666666661,97.13142857142857,26.296666666666663
2023-12-04,118.69,1.49,27.81,54.56,103.35,114.89,130.26,91.05,82.19,89.17,69.01,3.32,0.12,1.63,26.67,25.85,26.37,68.4,61.39,65.0,112.30999999999995,104.22857142857141,26.77666666666666
2023-12-05,120.89,0.74,29.51,59.25,118.69,103.35,114.89,130.26,91.05,82.19,89.17,1.49,3.32,0.12,27.81,26.67,25.85,54.56,68.4,61.39,114.30999999999995,108.75999999999999,27.996666666666666
2023-12-06,125.84,1.39,27.84,66.25,120.89,118.69,103.35,114.89,130.26,91.05,82.19,0.74,1.49,3.32,29.51,27.81,26.67,59.25,54.56,68.4,121.80666666666662,114.99571428571427,28.386666666666667
2023-12-07,108.62,0.37,26.12,54.49,125.84,120.89,118.69,103.35,114.89,130.26,91.05,1.39,0.74,1.49,27.84,29.51,27.81,66.25,59.25,54.56,118.44999999999993,117.50571428571428,27.823333333333327
2023-12-08,124.73,0.6,26.24,60.26,108.62,125.84,120.89,118.69,103.35,114.89,130.26,0.37,1.39,0.74,26.12,27.84,29.51,54.49,66.25,59.25,119.72999999999995,116.71571428571428,26.73333333333333
2023-12-09,100.91,3.99,28.08,69.45,124.73,108.62,125.84,120.89,118.69,103.35,114.89,0.6,0.37,1.39,26.24,26.12,27.84,60.26,54.49,66.25,111.41999999999994,114.71857142857142,26.81333333333333
2023-12-10,107.01,1.21,27.88,64.07,100.91,124.73,108.62,125.84,120.89,118.69,103.35,3.99,0.6,0.37,28.08,26.24,26.12,69.45,60.26,54.49,110.88333333333328,115.24142857142859,27.39999999999999
2023-12-11,126.94,0.03,30.24,59.72,107.01,100.91,124.73,108.62,125.84,120.89,118.69,1.21,3.99,0.6,27.88,28.08,26.24,64.07,69.45,60.26,111.61999999999993,116.42,28.73333333333333
2023-12-12,128.8,1.3,28.81,68.5,126.94,107.01,100.91,124.73,108.62,125.84,120.89,0.03,1.21,3.99,30.24,27.88,28.08,59.72,64.07,69.45,120.91666666666663,117.54999999999998,28.97666666666666
2023-12-13,102.6,1.51,29.12,68.52,128.8,126.94,107.01,100.91,124.73,108.62,125.84,1.3,0.03,1.21,28.81,30.24,27.88,68.5,59.72,64.07,119.4466666666666,114.23,29.389999999999997
2023-12-14,98.51,2.03,26.82,60.7,102.6,128.8,126.94,107.01,100.91,124.73,108.62,1.51,1.3,0.03,29.12,28.81,30.24,68.52,68.5,59.72,109.96999999999996,112.78571428571429,28.249999999999996
2023-12-15,117.65,1.3,29.23,62.23,98.51,102.6,128.8,126.94,107.01,100.91,124.73,2.03,1.51,1.3,26.82,29.12,28.81,60.7,68.52,68.5,106.25333333333327,111.77428571428572,28.389999999999997
2023-12-16,127.66,1.22,28.38,60.28,117.65,98.51,102.6,128.8,126.94,107.01,100.91,1.3,2.03,1.51,29.23,26.82,29.12,62.23,60.7,68.52,114.60666666666661,115.5957142857143,28.143333333333327
2023-12-17,113.85,1.2,30.84,66.17,127.66,117.65,98.51,102.6,128.8,126.94,107.01,1.22,1.3,2.03,28.38,29.23,26.82,60.28,62.23,60.7,119.71999999999996,116.57285714285716,29.48333333333333
2023-12-18,109.66,1.92,29.89,54.95,113.85,127.66,117.65,98.51,102.6,128.8,126.94,1.2,1.22,1.3,30.84,28.38,29.23,66.17,60.28,62.23,117.0566666666666,114.10428571428572,29.70333333333333
2023-12-19,102.06,0.34,28.36,56.81,109.66,113.85,127.66,117.65,98.51,102.6,128.8,1.92,1.2,1.22,29.89,30.84,28.38,54.95,66.17,60.28,108.52333333333327,110.28428571428572,29.696666666666662
2023-12-20,117.86,1.03,28.31,53.06,102.06,109.66,113.85,127.66,117.65,98.51,102.6,0.34,1.92,1.2,28.36,29.89,30.84,56.81,54.95,66.17,109.85999999999994,112.46428571428571,28.853333333333325
2023-12-21,90.12,1.75,30.0,58.99,117.86,102.06,109.66,113.85,127.66,117.65,98.51,1.03,0.34,1.92,28.31,28.36,29.89,53.06,56.81,54.95,103.34666666666662,111.26571428571428,28.889999999999997
2023-12-22,125.99,0.39,28.83,60.46,90.12,117.86,102.06,109.66,113.85,127.66,117.65,1.75,1.03,0.34,30.0,28.31,28.36,58.99,53.06,56.81,111.32333333333328,112.45714285714284,29.046666666666663
2023-12-23,110.68,2.23,28.21,69.12,125.99,90.12,117.86,102.06,109.66,113.85,127.66,0.39,1.75,1.03,28.83,30.0,28.31,60.46,58.99,53.06,108.92999999999995,110.03142857142858,29.013333333333332
2023-12-24,94.0,3.19,28.11,59.49,110.68,125.99,90.12,117.86,102.06,109.66,113.85,2.23,0.39,1.75,28.21,28.83,30.0,69.12,60.46,58.99,110.22333333333329,107.19571428571429,28.383333333333326
2023-12-25,111.46,2.38,29.66,65.9,94.0,110.68,125.99,90.12,117.86,102.06,109.66,3.19,2.23,0.39,28.11,28.21,28.83,59.49,69.12,60.46,105.37999999999994,107.45285714285714,28.659999999999997
2023-12-26,126.3,0.0,31.2,56.05,111.46,94.0,110.68,125.99,90.12,117.86,102.06,2.38,3.19,2.23,29.66,28.11,28.21,65.9,59.49,69.12,110.5866666666666,110.9157142857143,29.656666666666663
2023-12-27,116.62,0.9,26.0,67.61,126.3,111.46,94.0,110.68,125.99,90.12,117.86,0.0,2.38,3.19,31.2,29.66,28.11,56.05,65.9,59.49,118.12666666666661,110.73857142857143,28.95333333333333
2023-12-28,121.72,0.96,28.47,58.16,116.62,126.3,111.46,94.0,110.68,125.99,90.12,0.9,0.0,2.38,26.0,31.2,29.66,67.61,56.05,65.9,121.54666666666661,115.25285714285714,28.55666666666666
2023-12-29,114.26,0.76,28.89,64.18,121.72,116.62,126.3,111.46,94.0,110.68,125.99,0.96,0.9,0.0,28.47,26.0,31.2,58.16,67.61,56.05,117.53333333333326,113.57714285714285,27.78666666666666
2023-12-30,126.14,0.45,28.05,58.45,114.26,121.72,116.62,126.3,111.46,94.0,110.68,0.76,0.96,0.9,28.89,28.47,26.0,64.18,58.16,67.61,120.7066666666666,115.78571428571429,28.469999999999995
2023-12-31,126.07,2.55,27.57,63.96,126.14,114.26,121.72,116.62,126.3,111.46,94.0,0.45,0.76,0.96,28.05,28.89,28.47,58.45,64.18,58.16,122.15666666666662,120.36714285714285,28.169999999999998
2024-01-01,112.57,0.76,29.52,60.32,126.07,126.14,114.26,121.72,116.62,126.3,111.46,2.55,0.45,0.76,27.57,28.05,28.89,63.96,58.45,64.18,121.59333333333326,120.5257142857143,28.379999999999995
2024-01-02,118.35,0.7,29.9,58.66,112.57,126.07,126.14,114.26,121.72,116.62,126.3,0.76,2.55,0.45,29.52,27.57,28.05,60.32,63.96,58.45,118.99666666666661,119.38999999999999,28.99666666666666
2024-01-03,117.29,0.0,29.66,58.52,118.35,112.57,126.07,126.14,114.26,121.72,116.62,0.7,0.76,2.55,29.9,29.52,27.57,58.66,60.32,63.96,116.06999999999994,119.48571428571428,29.693333333333328
2024-01-04,141.44,1.68,28.82,63.71,117.29,118.35,112.57,126.07,126.14,114.26,121.72,0.0,0.7,0.76,29.66,29.9,29.52,58.52,58.66,60.32,125.69333333333327,122.30285714285715,29.459999999999994
2024-01-05,118.67,0.16,28.97,60.14,141.44,117.29,118.35,112.57,126.07,126.14,114.26,1.68,0.0,0.7,28.82,29.66,29.9,63.71,58.52,58.66,125.79999999999994,122.93285714285715,29.149999999999995
2024-01-06,122.52,0.8,30.38,56.15,118.67,141.44,117.29,118.35,112.57,126.07,126.14,0.16,1.68,0.0,28.97,28.82,29.66,60.14,63.71,58.52,127.54333333333325,122.41571428571429,29.389999999999997
2024-01-07,129.94,0.0,32.63,63.99,122.52,118.67,141.44,117.29,118.35,112.57,126.07,0.8,0.16,1.68,30.38,28.97,28.82,56.15,60.14,63.71,123.70999999999994,122.96857142857142,30.659999999999997
2024-01-08,119.68,0.0,27.62,54.1,129.94,122.52,118.67,141.44,117.29,118.35,112.57,0.0,0.8,0.16,32.63,30.38,28.97,63.99,56.15,60.14,124.04666666666661,123.98428571428572,30.209999999999994
2024-01-09,118.43,1.33,30.61,58.54,119.68,129.94,122.52,118.67,141.44,117.29,118.35,0.0,0.0,0.8,27.62,32.63,30.38,54.1,63.99,56.15,122.68333333333328,123.99571428571429,30.28666666666666
2024-01-10,116.72,1.37,32.93,70.4,118.43,119.68,129.94,122.52,118.67,141.44,117.29,1.33,0.0,0.0,30.61,27.62,32.63,58.54,54.1,63.99,118.2766666666666,123.91428571428571,30.386666666666667
2024-01-11,108.78,2.28,30.25,70.46,116.72,118.43,119.68,129.94,122.52,118.67,141.44,1.37,1.33,0.0,32.93,30.61,27.62,70.4,58.54,54.1,114.64333333333327,119.24857142857142,31.263333333333332
2024-01-12,129.24,1.36,31.73,61.09,108.78,116.72,118.43,119.68,129.94,122.52,118.67,2.28,1.37,1.33,30.25,32.93,30.61,70.46,70.4,58.54,118.24666666666661,120.75857142857141,31.63666666666666
2024-01-13,87.95,1.08,34.99,60.43,129.24,108.78,116.72,118.43,119.68,129.94,122.52,1.36,2.28,1.37,31.73,30.25,32.93,61.09,70.46,70.4,108.65666666666662,115.82000000000001,32.32333333333333
2024-01-14,112.22,0.38,31.58,59.53,87.95,129.24,108.78,116.72,118.43,119.68,129.94,1.08,1.36,2.28,34.99,31.73,30.25,60.43,61.09,70.46,109.80333333333328,113.28857142857144,32.766666666666666
2024-01-15,120.24,0.8,32.44,61.44,112.22,87.95,129.24,108.78,116.72,118.43,119.68,0.38,1.08,1.36,31.58,34.99,31.73,59.53,60.43,61.09,106.80333333333328,113.36857142857141,33.00333333333333
